icd10_pcs_5char,approach,nhsn_category,intraperitoneal_proxy,source,rationale
09B70,0,,0,default_zero_unmatched,unmatched_default_0
09B74,4,,0,default_zero_unmatched,unmatched_default_0
09B77,7,,0,default_zero_unmatched,unmatched_default_0
09B78,8,,0,default_zero_unmatched,unmatched_default_0
09B7X,X,,0,default_zero_unmatched,unmatched_default_0
09B80,0,,0,default_zero_unmatched,unmatched_default_0
09B90,0,,0,default_zero_unmatched,unmatched_default_0
09BA0,0,,0,default_zero_unmatched,unmatched_default_0
09BB0,0,,0,default_zero_unmatched,unmatched_default_0
09BC0,0,,0,default_zero_unmatched,unmatched_default_0
09BK0,0,,0,default_zero_unmatched,unmatched_default_0
09BK8,8,,0,default_zero_unmatched,unmatched_default_0
09BKX,X,,0,default_zero_unmatched,unmatched_default_0
09BM0,0,,0,default_zero_unmatched,unmatched_default_0
09BMX,X,,0,default_zero_unmatched,unmatched_default_0
09BN0,0,,0,default_zero_unmatched,unmatched_default_0
09BP0,0,,0,default_zero_unmatched,unmatched_default_0
09BP3,3,,0,default_zero_unmatched,unmatched_default_0
09BPX,X,,0,default_zero_unmatched,unmatched_default_0
09BQ0,0,,0,default_zero_unmatched,unmatched_default_0
09BQ7,7,,0,default_zero_unmatched,unmatched_default_0
09BQ8,8,,0,default_zero_unmatched,unmatched_default_0
09BR8,8,,0,default_zero_unmatched,unmatched_default_0
09BW0,0,,0,default_zero_unmatched,unmatched_default_0
09C0X,X,,0,default_zero_unmatched,unmatched_default_0
09C70,0,,0,default_zero_unmatched,unmatched_default_0
09CQ3,3,,0,default_zero_unmatched,unmatched_default_0
09CS0,0,,0,default_zero_unmatched,unmatched_default_0
09CT0,0,,0,default_zero_unmatched,unmatched_default_0
09CW0,0,,0,default_zero_unmatched,unmatched_default_0
09CX0,0,,0,default_zero_unmatched,unmatched_default_0
09D00,0,,0,default_zero_unmatched,unmatched_default_0
09D03,3,,0,default_zero_unmatched,unmatched_default_0
09D04,4,,0,default_zero_unmatched,unmatched_default_0
09D0X,X,,0,default_zero_unmatched,unmatched_default_0
09D10,0,,0,default_zero_unmatched,unmatched_default_0
09D70,0,,0,default_zero_unmatched,unmatched_default_0
09D73,3,,0,default_zero_unmatched,unmatched_default_0
09D77,7,,0,default_zero_unmatched,unmatched_default_0
09D7X,X,,0,default_zero_unmatched,unmatched_default_0
09G00,0,,0,default_zero_unmatched,unmatched_default_0
09G70,0,,0,default_zero_unmatched,unmatched_default_0
09H70,0,,0,default_zero_unmatched,unmatched_default_0
09HD0,0,,0,default_zero_unmatched,unmatched_default_0
09HE0,0,,0,default_zero_unmatched,unmatched_default_0
09J00,0,,0,default_zero_unmatched,unmatched_default_0
09J04,4,,0,default_zero_unmatched,unmatched_default_0
09J0X,X,,0,default_zero_unmatched,unmatched_default_0
09J70,0,,0,default_zero_unmatched,unmatched_default_0
09JKX,X,,0,default_zero_unmatched,unmatched_default_0
09L70,0,,0,default_zero_unmatched,unmatched_default_0
09N00,0,,0,default_zero_unmatched,unmatched_default_0
09N10,0,,0,default_zero_unmatched,unmatched_default_0
09N70,0,,0,default_zero_unmatched,unmatched_default_0
09P50,0,,0,default_zero_unmatched,unmatched_default_0
09PD0,0,,0,default_zero_unmatched,unmatched_default_0
09PE0,0,,0,default_zero_unmatched,unmatched_default_0
09Q00,0,,0,default_zero_unmatched,unmatched_default_0
09Q03,3,,0,default_zero_unmatched,unmatched_default_0
09Q04,4,,0,default_zero_unmatched,unmatched_default_0
09Q10,0,,0,default_zero_unmatched,unmatched_default_0
09Q14,4,,0,default_zero_unmatched,unmatched_default_0
09Q50,0,,0,default_zero_unmatched,unmatched_default_0
09Q70,0,,0,default_zero_unmatched,unmatched_default_0
09Q73,3,,0,default_zero_unmatched,unmatched_default_0
09Q74,4,,0,default_zero_unmatched,unmatched_default_0
09Q77,7,,0,default_zero_unmatched,unmatched_default_0
09Q78,8,,0,default_zero_unmatched,unmatched_default_0
09Q7X,X,,0,default_zero_unmatched,unmatched_default_0
09Q80,0,,0,default_zero_unmatched,unmatched_default_0
09Q90,0,,0,default_zero_unmatched,unmatched_default_0
09QB0,0,,0,default_zero_unmatched,unmatched_default_0
09QD0,0,,0,default_zero_unmatched,unmatched_default_0
09QK0,0,,0,default_zero_unmatched,unmatched_default_0
09QKX,X,,0,default_zero_unmatched,unmatched_default_0
09QM0,0,,0,default_zero_unmatched,unmatched_default_0
09QN0,0,,0,default_zero_unmatched,unmatched_default_0
09QP0,0,,0,default_zero_unmatched,unmatched_default_0
09QPX,X,,0,default_zero_unmatched,unmatched_default_0
09QQ0,0,,0,default_zero_unmatched,unmatched_default_0
09QQ8,8,,0,default_zero_unmatched,unmatched_default_0
09QW0,0,,0,default_zero_unmatched,unmatched_default_0
09R00,0,,0,default_zero_unmatched,unmatched_default_0
09R0X,X,,0,default_zero_unmatched,unmatched_default_0
09R10,0,,0,default_zero_unmatched,unmatched_default_0
09R1X,X,,0,default_zero_unmatched,unmatched_default_0
09R50,0,,0,default_zero_unmatched,unmatched_default_0
09R70,0,,0,default_zero_unmatched,unmatched_default_0
09S00,0,,0,default_zero_unmatched,unmatched_default_0
09S70,0,,0,default_zero_unmatched,unmatched_default_0
09T00,0,,0,default_zero_unmatched,unmatched_default_0
09T04,4,,0,default_zero_unmatched,unmatched_default_0
09T10,0,,0,default_zero_unmatched,unmatched_default_0
09T14,4,,0,default_zero_unmatched,unmatched_default_0
09T70,0,,0,default_zero_unmatched,unmatched_default_0
09T7X,X,,0,default_zero_unmatched,unmatched_default_0
09T80,0,,0,default_zero_unmatched,unmatched_default_0
09T8X,X,,0,default_zero_unmatched,unmatched_default_0
09TB0,0,,0,default_zero_unmatched,unmatched_default_0
09TC0,0,,0,default_zero_unmatched,unmatched_default_0
09X00,0,,0,default_zero_unmatched,unmatched_default_0
09X0X,X,,0,default_zero_unmatched,unmatched_default_0
09X1X,X,,0,default_zero_unmatched,unmatched_default_0
09XB0,0,,0,default_zero_unmatched,unmatched_default_0
0A0D0,0,,0,default_zero_unmatched,unmatched_default_0
0A0D7,7,,0,default_zero_unmatched,unmatched_default_0
0A122,2,,0,default_zero_unmatched,unmatched_default_0
0A152,2,,0,default_zero_unmatched,unmatched_default_0
0A7D7,7,,0,default_zero_unmatched,unmatched_default_0
0ABD0,0,,0,default_zero_unmatched,unmatched_default_0
0ABD7,7,,0,default_zero_unmatched,unmatched_default_0
0AJD7,7,,0,default_zero_unmatched,unmatched_default_0
0AQ20,0,,0,default_zero_unmatched,unmatched_default_0
0AQD0,0,,0,default_zero_unmatched,unmatched_default_0
0AQD7,7,,0,default_zero_unmatched,unmatched_default_0
0B0T0,0,,0,default_zero_unmatched,unmatched_default_0
0B110,0,,0,default_zero_unmatched,unmatched_default_0
0B11X,X,,0,default_zero_unmatched,unmatched_default_0
0B710,0,,0,default_zero_unmatched,unmatched_default_0
0B717,7,,0,default_zero_unmatched,unmatched_default_0
0B7K0,0,,0,default_zero_unmatched,unmatched_default_0
0B8T0,0,,0,default_zero_unmatched,unmatched_default_0
0B910,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0B9N0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0B9N4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BB10,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0BB14,4,NECK,0,cdc_nhsn_primary,NECK + approach 4 -> 0
0BB34,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBC0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBC4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBD0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBD4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBF0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBF4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBG4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBJ0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBJ4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBK0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBK3,3,,0,default_zero_unmatched,unmatched_default_0
0BBK4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBKX,X,,0,default_zero_unmatched,unmatched_default_0
0BBL0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBL4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBN0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BBN4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BBT0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BC00,0,,0,default_zero_unmatched,unmatched_default_0
0BCC4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BCT0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BDK4,4,,0,default_zero_unmatched,unmatched_default_0
0BDN0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BDN4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BJ04,4,,0,default_zero_unmatched,unmatched_default_0
0BJ08,8,,0,default_zero_unmatched,unmatched_default_0
0BJ10,0,,0,default_zero_unmatched,unmatched_default_0
0BJC4,4,,0,default_zero_unmatched,unmatched_default_0
0BJD8,8,,0,default_zero_unmatched,unmatched_default_0
0BJF4,4,,0,default_zero_unmatched,unmatched_default_0
0BJG4,4,,0,default_zero_unmatched,unmatched_default_0
0BJJ0,0,,0,default_zero_unmatched,unmatched_default_0
0BJK4,4,,0,default_zero_unmatched,unmatched_default_0
0BJK8,8,,0,default_zero_unmatched,unmatched_default_0
0BNN0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQ10,0,,0,default_zero_unmatched,unmatched_default_0
0BQ1X,X,,0,default_zero_unmatched,unmatched_default_0
0BQC0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQD0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQF0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQF4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BQG0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQK0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BQR4,4,,0,default_zero_unmatched,unmatched_default_0
0BR10,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0BSN0,0,,0,default_zero_unmatched,unmatched_default_0
0BT00,0,,0,default_zero_unmatched,unmatched_default_0
0BT04,4,,0,default_zero_unmatched,unmatched_default_0
0BT10,0,,0,default_zero_unmatched,unmatched_default_0
0BT34,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BT3X,X,,0,default_zero_unmatched,unmatched_default_0
0BTC0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTC4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTD0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTD4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTF0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTF4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTG0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTG3,3,,0,default_zero_unmatched,unmatched_default_0
0BTG4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTGX,X,,0,default_zero_unmatched,unmatched_default_0
0BTJ0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTJ4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTK0,0,THOR,0,cdc_nhsn_primary,THOR + approach 0 -> 0
0BTK3,3,,0,default_zero_unmatched,unmatched_default_0
0BTK4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTL4,4,THOR,0,cdc_nhsn_primary,THOR + approach 4 -> 0
0BTN4,4,,0,default_zero_unmatched,unmatched_default_0
0BW10,0,,0,default_zero_unmatched,unmatched_default_0
0BX1X,X,,0,default_zero_unmatched,unmatched_default_0
0BYK0,0,,0,default_zero_unmatched,unmatched_default_0
0C000,0,,0,default_zero_unmatched,unmatched_default_0
0C7S0,0,,0,default_zero_unmatched,unmatched_default_0
0C7S3,3,,0,default_zero_unmatched,unmatched_default_0
0C7S7,7,,0,default_zero_unmatched,unmatched_default_0
0C980,0,,0,default_zero_unmatched,unmatched_default_0
0C987,7,,0,default_zero_unmatched,unmatched_default_0
0C990,0,,0,default_zero_unmatched,unmatched_default_0
0C9R3,3,,0,default_zero_unmatched,unmatched_default_0
0C9S0,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0C9S3,3,,0,default_zero_unmatched,unmatched_default_0
0C9S7,7,,0,default_zero_unmatched,unmatched_default_0
0CB00,0,,0,default_zero_unmatched,unmatched_default_0
0CB0X,X,,0,default_zero_unmatched,unmatched_default_0
0CB30,0,,0,default_zero_unmatched,unmatched_default_0
0CB40,0,,0,default_zero_unmatched,unmatched_default_0
0CB70,0,,0,default_zero_unmatched,unmatched_default_0
0CB80,0,,0,default_zero_unmatched,unmatched_default_0
0CB87,7,,0,default_zero_unmatched,unmatched_default_0
0CB90,0,,0,default_zero_unmatched,unmatched_default_0
0CB9X,X,,0,default_zero_unmatched,unmatched_default_0
0CBP0,0,,0,default_zero_unmatched,unmatched_default_0
0CBS0,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0CBS4,4,NECK,0,cdc_nhsn_primary,NECK + approach 4 -> 0
0CBSX,X,,0,default_zero_unmatched,unmatched_default_0
0CBT0,0,NECK,0,cdc_nhsn_primary,NECK + approach 0 -> 0
0CD70,0,,0,default_zero_unmatched,unmatched_default_0
0CD80,0,,0,default_zero_unmatched,unmatched_default_0
0CJS0,0,,0,default_zero_unmatched,unmatched_default_0
0CQ00,0,,0,default_zero_unmatched,unmatched_default_0
0CQ20,0,,0,default_zero_unmatched,unmatched_default_0
0CQ2X,X,,0,default_zero_unmatched,unmatched_default_0
0CQ30,0,,0,default_zero_unmatched,unmatched_default_0
0CQ3X,X,,0,default_zero_unmatched,unmatched_default_0
0CQ40,0,,0,default_zero_unmatched,unmatched_default_0
0CQ70,0,,0,default_zero_unmatched,unmatched_default_0
0CQ80,0,,0,default_zero_unmatched,unmatched_default_0
0CQP0,0,,0,default_zero_unmatched,unmatched_default_0
0CQR0,0,,0,default_zero_unmatched,unmatched_default_0
0CQS0,0,,0,default_zero_unmatched,unmatched_default_0
0CQS3,3,,0,default_zero_unmatched,unmatched_default_0
0CR20,0,,0,default_zero_unmatched,unmatched_default_0
0CR40,0,,0,default_zero_unmatched,unmatched_default_0
0CT70,0,,0,default_zero_unmatched,unmatched_default_0
0CT80,0,,0,default_zero_unmatched,unmatched_default_0
0CT90,0,,0,default_zero_unmatched,unmatched_default_0
0CTP0,0,,0,default_zero_unmatched,unmatched_default_0
0CTQ0,0,,0,default_zero_unmatched,unmatched_default_0
0CXS0,0,,0,default_zero_unmatched,unmatched_default_0
0D100,0,,0,default_zero_unmatched,unmatched_default_0
0D160,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D164,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0D194,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0D1B0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D1B4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0D1BX,X,,0,default_zero_unmatched,unmatched_default_0
0D1E0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D1H0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D1H4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0D1HX,X,,0,default_zero_unmatched,unmatched_default_0
0D1K0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D1N0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D1N4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0D1P0,0,,0,default_zero_unmatched,unmatched_default_0
0D1Q0,0,,0,default_zero_unmatched,unmatched_default_0
0D1S0,0,,0,default_zero_unmatched,unmatched_default_0
0D1S4,4,,0,default_zero_unmatched,unmatched_default_0
0D300,0,,0,default_zero_unmatched,unmatched_default_0
0D754,4,,0,default_zero_unmatched,unmatched_default_0
0D8Q0,0,,0,default_zero_unmatched,unmatched_default_0
0D944,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0D9E0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D9H0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0D9J4,4,APPY,1,cdc_nhsn_primary,APPY + approach 4 -> 1
0D9P0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0D9QX,X,,0,default_zero_unmatched,unmatched_default_0
0D9S0,0,,0,default_zero_unmatched,unmatched_default_0
0DB00,0,,0,default_zero_unmatched,unmatched_default_0
0DB04,4,,0,default_zero_unmatched,unmatched_default_0
0DB10,0,,0,default_zero_unmatched,unmatched_default_0
0DB40,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DB44,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DB50,0,,0,default_zero_unmatched,unmatched_default_0
0DB54,4,,0,default_zero_unmatched,unmatched_default_0
0DB60,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DB64,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DB90,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DB94,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DBB0,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DBB4,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DBBX,X,,0,default_zero_unmatched,unmatched_default_0
0DBE0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DBE4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DBEX,X,,0,default_zero_unmatched,unmatched_default_0
0DBF0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DBF4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DBG0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DBG4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DBH0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DBHX,X,,0,default_zero_unmatched,unmatched_default_0
0DBJ4,4,APPY,1,cdc_nhsn_primary,APPY + approach 4 -> 1
0DBN0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DBN4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DBP0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0DBP3,3,,0,default_zero_unmatched,unmatched_default_0
0DBP4,4,REC,1,cdc_nhsn_primary,REC + approach 4 -> 1
0DBP7,7,,0,default_zero_unmatched,unmatched_default_0
0DBQ0,0,,0,default_zero_unmatched,unmatched_default_0
0DBQ3,3,,0,default_zero_unmatched,unmatched_default_0
0DBQ4,4,,0,default_zero_unmatched,unmatched_default_0
0DBQX,X,,0,default_zero_unmatched,unmatched_default_0
0DBR0,0,,0,default_zero_unmatched,unmatched_default_0
0DBS0,0,,0,default_zero_unmatched,unmatched_default_0
0DBS4,4,,0,default_zero_unmatched,unmatched_default_0
0DBSX,X,,0,default_zero_unmatched,unmatched_default_0
0DCS0,0,,0,default_zero_unmatched,unmatched_default_0
0DDEX,X,,0,default_zero_unmatched,unmatched_default_0
0DGP0,0,,0,default_zero_unmatched,unmatched_default_0
0DGQ0,0,,0,default_zero_unmatched,unmatched_default_0
0DH63,3,,0,default_zero_unmatched,unmatched_default_0
0DH80,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DH84,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DJ00,0,XLAP,1,cdc_nhsn_primary,XLAP + approach 0 -> 1
0DJ04,4,XLAP,1,cdc_nhsn_primary,XLAP + approach 4 -> 1
0DJ0X,X,,0,default_zero_unmatched,unmatched_default_0
0DJ60,0,XLAP,1,cdc_nhsn_primary,XLAP + approach 0 -> 1
0DJ64,4,XLAP,1,cdc_nhsn_primary,XLAP + approach 4 -> 1
0DJE0,0,,0,default_zero_unmatched,unmatched_default_0
0DJE4,4,,0,default_zero_unmatched,unmatched_default_0
0DJF0,0,,0,default_zero_unmatched,unmatched_default_0
0DJJ7,7,,0,default_zero_unmatched,unmatched_default_0
0DJP0,0,,0,default_zero_unmatched,unmatched_default_0
0DJS4,4,,0,default_zero_unmatched,unmatched_default_0
0DLF4,4,,0,default_zero_unmatched,unmatched_default_0
0DNE0,0,XLAP,1,cdc_nhsn_primary,XLAP + approach 0 -> 1
0DNE4,4,XLAP,1,cdc_nhsn_primary,XLAP + approach 4 -> 1
0DQ00,0,,0,default_zero_unmatched,unmatched_default_0
0DQ04,4,,0,default_zero_unmatched,unmatched_default_0
0DQ40,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DQ50,0,,0,default_zero_unmatched,unmatched_default_0
0DQ54,4,,0,default_zero_unmatched,unmatched_default_0
0DQ60,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DQ64,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DQ90,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DQ94,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DQB0,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DQB4,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DQBX,X,,0,default_zero_unmatched,unmatched_default_0
0DQE0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DQE4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DQEX,X,,0,default_zero_unmatched,unmatched_default_0
0DQF0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DQF4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DQG0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DQG4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DQN0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DQN7,7,,0,default_zero_unmatched,unmatched_default_0
0DQP0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0DQP4,4,REC,1,cdc_nhsn_primary,REC + approach 4 -> 1
0DQPF,F,,0,default_zero_unmatched,unmatched_default_0
0DQPX,X,,0,default_zero_unmatched,unmatched_default_0
0DQQ0,0,,0,default_zero_unmatched,unmatched_default_0
0DQQ4,4,,0,default_zero_unmatched,unmatched_default_0
0DQQ7,7,,0,default_zero_unmatched,unmatched_default_0
0DQQX,X,,0,default_zero_unmatched,unmatched_default_0
0DQR0,0,,0,default_zero_unmatched,unmatched_default_0
0DQS4,4,,0,default_zero_unmatched,unmatched_default_0
0DR50,0,,0,default_zero_unmatched,unmatched_default_0
0DRE0,0,,0,default_zero_unmatched,unmatched_default_0
0DS04,4,,0,default_zero_unmatched,unmatched_default_0
0DSP4,4,REC,1,cdc_nhsn_primary,REC + approach 4 -> 1
0DSP7,7,,0,default_zero_unmatched,unmatched_default_0
0DSQ0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0DSS4,4,,0,default_zero_unmatched,unmatched_default_0
0DT00,0,,0,default_zero_unmatched,unmatched_default_0
0DT40,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DT50,0,,0,default_zero_unmatched,unmatched_default_0
0DT54,4,,0,default_zero_unmatched,unmatched_default_0
0DT60,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DT64,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DT90,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DT94,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DT9X,X,,0,default_zero_unmatched,unmatched_default_0
0DTB0,0,SB,1,cdc_nhsn_primary,SB + approach 0 -> 1
0DTB4,4,SB,1,cdc_nhsn_primary,SB + approach 4 -> 1
0DTE0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTE4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTF0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTF4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTG0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTG4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTH0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTH4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTJ0,0,APPY,1,cdc_nhsn_primary,APPY + approach 0 -> 1
0DTJ4,4,APPY,1,cdc_nhsn_primary,APPY + approach 4 -> 1
0DTL0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTL4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTN0,0,COLO,1,cdc_nhsn_primary,COLO + approach 0 -> 1
0DTN4,4,COLO,1,cdc_nhsn_primary,COLO + approach 4 -> 1
0DTP0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0DTP4,4,REC,1,cdc_nhsn_primary,REC + approach 4 -> 1
0DTPX,X,,0,default_zero_unmatched,unmatched_default_0
0DTQ0,0,REC,1,cdc_nhsn_primary,REC + approach 0 -> 1
0DTQ4,4,REC,1,cdc_nhsn_primary,REC + approach 4 -> 1
0DTS0,0,,0,default_zero_unmatched,unmatched_default_0
0DV40,0,GAST,1,cdc_nhsn_primary,GAST + approach 0 -> 1
0DV44,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DW64,4,GAST,1,cdc_nhsn_primary,GAST + approach 4 -> 1
0DY60,0,,1,expert_review_override,expert_review_override_1_open_stomach_transplant
0E000,0,,0,default_zero_unmatched,unmatched_default_0
0E00X,X,,0,default_zero_unmatched,unmatched_default_0
0E0C3,3,,0,default_zero_unmatched,unmatched_default_0
0E0F0,0,,0,default_zero_unmatched,unmatched_default_0
0E0K0,0,,0,default_zero_unmatched,unmatched_default_0
0E0K3,3,,0,default_zero_unmatched,unmatched_default_0
0E0T0,0,,0,default_zero_unmatched,unmatched_default_0
0E0T3,3,,0,default_zero_unmatched,unmatched_default_0
0E1H0,0,,0,default_zero_unmatched,unmatched_default_0
0E1H7,7,,0,default_zero_unmatched,unmatched_default_0
0E9R0,0,,0,default_zero_unmatched,unmatched_default_0
0E9RX,X,,0,default_zero_unmatched,unmatched_default_0
0EDC3,3,,0,default_zero_unmatched,unmatched_default_0
0EPT3,3,,0,default_zero_unmatched,unmatched_default_0
0EQ00,0,,0,default_zero_unmatched,unmatched_default_0
0EQC3,3,,0,default_zero_unmatched,unmatched_default_0
0F144,4,CHOL,1,cdc_nhsn_primary,CHOL + approach 4 -> 1
0F150,0,BILI,1,cdc_nhsn_primary,BILI + approach 0 -> 1
